Date,Author,Content
2024-08-18 20:25:27,Bob,"not much, you?"
2024-08-18 21:05:51,Alice,oh yeah i heard about that
2024-08-18 21:28:09,Bob,that's crazy
2024-08-18 22:50:35,Bob,byeee
2024-08-18 23:01:31,Alice,sorry for the late reply
2024-08-18 23:15:43,Bob,say less
2024-08-19 02:29:00,Alice,not bad
2024-08-19 03:27:22,Bob,i have class soon
2024-08-19 05:53:38,Alice,all good
2024-08-19 06:54:10,Bob,one sec
2024-08-19 08:17:45,Bob,i'm so tired tho
2024-08-19 08:21:21,Alice,"not much, you?"
2024-08-19 08:44:39,Bob,nice
2024-08-19 09:34:44,Alice,we could go for a walk
2024-08-19 09:54:10,Bob,how about chipotle?
2024-08-19 10:07:32,Alice,good luck
2024-08-19 10:46:46,Alice,just watching tv
2024-08-19 11:15:30,Bob,"perfect, saturday it is"
2024-08-19 11:32:19,Alice,how about this weekend?
2024-08-19 13:33:13,Bob,for real
2024-08-19 14:25:00,Bob,no cap
2024-08-19 14:52:56,Alice,cool cool
2024-08-19 15:55:47,Bob,we should hang out more
2024-08-19 16:14:39,Alice,literally
2024-08-19 16:19:09,Bob,no worries
2024-08-19 16:41:32,Alice,lmaoo
2024-08-19 17:47:35,Bob,not really
2024-08-19 19:04:20,Alice,calling you now
2024-08-19 20:54:22,Alice,thanks!
2024-08-19 21:01:26,Bob,always
2024-08-20 00:31:41,Alice,thanks i'll need it
2024-08-20 01:02:41,Bob,which one?
2024-08-20 01:06:47,Bob,wanna do something?
2024-08-20 01:15:45,Alice,we could go for a walk
2024-08-20 01:23:33,Bob,agreed
2024-08-20 01:26:41,Alice,lol bye
2024-08-20 02:42:13,Alice,"pretty good, yours?"
2024-08-20 03:07:16,Bob,BYE
2024-08-20 04:04:56,Bob,perfect
2024-08-20 04:54:31,Alice,what??
2024-08-20 05:24:23,Bob,this is gonna be fun
2024-08-20 06:08:54,Alice,yeah seriously
2024-08-20 07:05:59,Bob,freedom at last
2024-08-20 07:37:07,Alice,just watching tv
2024-08-20 08:19:16,Bob,sorry
2024-08-20 09:27:44,Alice,okay i gotta go
2024-08-20 09:46:56,Alice,lol
2024-08-20 10:10:23,Bob,go back to sleep then
2024-08-20 10:21:48,Bob,😂
2024-08-20 10:35:49,Alice,it's been too long
2024-08-20 12:26:46,Bob,literally
2024-08-20 12:36:00,Alice,we could go for a walk
2024-08-20 12:37:45,Alice,okay!
2024-08-20 13:08:23,Alice,not really
2024-08-20 15:54:41,Bob,okay i gotta go
2024-08-20 16:21:37,Alice,calling you now
2024-08-20 16:29:46,Bob,tell me
2024-08-20 16:49:44,Alice,me neither
2024-08-20 17:24:07,Bob,byeee
2024-08-20 17:37:52,Alice,we should hang out more
2024-08-20 17:45:53,Bob,nice
2024-08-20 18:50:50,Alice,no cap
2024-08-20 19:16:34,Bob,sounds good
2024-08-20 20:42:30,Alice,for sure
2024-08-20 20:47:32,Alice,i'm overthinking again
2024-08-20 20:53:53,Alice,i know 😂
2024-08-20 21:31:07,Bob,i know right
2024-08-20 21:48:35,Bob,tell me
2024-08-21 00:23:12,Alice,thank you so much
2024-08-21 00:46:09,Alice,it happens
2024-08-21 01:18:21,Bob,don't worry about it
2024-08-21 02:20:47,Alice,talk soon?
2024-08-21 02:56:33,Alice,let's plan something soon
2024-08-21 04:38:18,Alice,pretty good
2024-08-21 05:02:38,Bob,okay!
2024-08-21 05:39:59,Alice,ttyl
2024-08-21 06:07:58,Bob,miss you too
2024-08-21 08:01:52,Alice,literally
2024-08-21 08:12:45,Bob,oh btw
2024-08-21 08:25:42,Alice,just watching tv
2024-08-21 08:53:24,Bob,okay bye
2024-08-21 09:43:41,Bob,way too long
2024-08-21 10:48:56,Alice,for sure
2024-08-21 11:03:39,Alice,calling you now
2024-08-21 11:44:53,Bob,what's up
2024-08-21 11:59:52,Alice,nothing nvm
2024-08-21 13:26:22,Alice,lmaoo
2024-08-21 15:02:47,Alice,go back to sleep then
2024-08-21 17:09:24,Alice,np
2024-08-21 18:44:35,Alice,BYE
2024-08-21 19:02:35,Bob,bye for real this time
2024-08-21 23:13:11,Alice,np
2024-08-21 23:33:38,Bob,i'm so tired tho
2024-08-21 23:53:37,Alice,for sure
2024-08-22 00:23:44,Bob,okay okay
2024-08-22 00:55:22,Alice,i'm so bored
2024-08-22 01:25:25,Bob,BYE
2024-08-22 02:05:25,Bob,it's nice outside
2024-08-22 03:07:35,Alice,what time works for you?
2024-08-22 03:36:24,Bob,i know right
2024-08-22 04:20:55,Alice,it's been too long
2024-08-22 04:31:55,Bob,okay okay
2024-08-22 05:16:58,Alice,good morning!
2024-08-22 07:27:25,Bob,you're good
2024-08-22 08:00:10,Alice,idk yet
2024-08-22 10:06:03,Bob,ofc
2024-08-22 10:09:00,Bob,this is gonna be fun
2024-08-22 10:22:32,Alice,nice
2024-08-22 10:59:48,Bob,lmao
2024-08-22 13:23:11,Alice,i'm dead
2024-08-22 18:47:49,Alice,yeah finally
2024-08-22 19:12:44,Bob,excited
2024-08-22 20:16:45,Alice,💀
2024-08-22 21:13:12,Bob,idk yet
2024-08-22 22:16:49,Alice,let's plan something soon
2024-08-22 22:42:27,Bob,😂
2024-08-22 23:58:59,Alice,good luck
2024-08-23 00:07:59,Bob,i'm so tired tho
2024-08-23 02:39:26,Alice,thank you so much
2024-08-23 03:36:59,Bob,BYE
2024-08-23 03:38:47,Alice,just watching tv
2024-08-23 05:52:55,Alice,lmao
2024-08-23 05:56:23,Bob,wanna watch a movie tonight?
2024-08-23 06:16:18,Bob,definitely
2024-08-23 07:14:28,Bob,okayy
2024-08-23 10:09:52,Alice,rip
2024-08-23 10:44:36,Bob,hmm maybe
2024-08-23 11:03:56,Alice,i have class soon
2024-08-23 11:09:08,Bob,not bad
2024-08-23 11:19:52,Bob,miss you
2024-08-23 11:21:12,Alice,true true
2024-08-23 11:39:20,Alice,me too
2024-08-23 12:35:00,Alice,we could go for a walk
2024-08-23 13:49:30,Bob,ttyl
2024-08-23 15:23:33,Bob,sounds like a plan
2024-08-23 16:44:07,Bob,nevermind lol
2024-08-23 17:07:59,Bob,i'm dead
2024-08-23 17:16:11,Bob,true true
2024-08-23 20:19:20,Alice,go back to sleep then
2024-08-23 23:45:39,Alice,ok i'm back
2024-08-24 00:04:40,Bob,i wish
2024-08-24 02:01:15,Alice,how about this weekend?
2024-08-24 02:51:27,Bob,you're good
2024-08-24 03:22:37,Alice,okay bye
2024-08-24 03:47:07,Bob,we should hang out more
2024-08-24 04:15:09,Alice,you too
2024-08-24 05:30:48,Bob,for real
2024-08-24 06:39:29,Bob,sounds good
2024-08-24 07:29:11,Alice,thanks!
2024-08-24 08:00:46,Bob,i'm dead
2024-08-24 10:40:57,Alice,maybe
2024-08-24 10:50:05,Bob,cool cool
2024-08-24 10:54:25,Alice,agreed
2024-08-24 13:43:13,Alice,bye!
2024-08-24 14:08:36,Bob,what's up
2024-08-24 14:09:02,Bob,hey what's up
2024-08-24 14:56:01,Alice,all good
2024-08-24 16:24:06,Alice,pretty good
2024-08-24 16:54:26,Alice,bye!
2024-08-24 17:48:23,Bob,how about this weekend?
2024-08-24 18:33:11,Alice,what are you doing rn?
2024-08-24 20:16:29,Bob,now we can chill
2024-08-24 22:30:32,Alice,definitely
2024-08-24 23:32:44,Bob,good luck
2024-08-24 23:34:38,Bob,now we can chill
2024-08-25 00:51:10,Alice,nothing nvm
2024-08-25 01:40:14,Bob,okayy
2024-08-25 02:05:37,Bob,miss you
2024-08-25 02:07:58,Alice,give me a min
2024-08-25 02:12:32,Alice,np
2024-08-25 04:23:07,Alice,"perfect, saturday it is"
2024-08-25 05:46:52,Bob,i'm so bored
2024-08-25 07:01:50,Alice,facts
2024-08-25 09:37:37,Bob,maybe 8?
2024-08-25 11:58:52,Alice,but you love me anyway
2024-08-25 13:36:46,Bob,way too long
2024-08-25 13:58:52,Alice,nevermind lol
2024-08-25 14:05:07,Bob,way too long
2024-08-25 14:09:09,Alice,took me forever
2024-08-25 15:10:27,Bob,bye!
2024-08-25 15:29:04,Bob,always
2024-08-25 15:45:21,Alice,💀
2024-08-25 17:55:48,Bob,i'm free saturday
2024-08-25 19:18:41,Alice,that was fun
2024-08-25 19:49:39,Bob,say less
2024-08-25 20:28:05,Alice,i'm so bored
2024-08-25 21:33:35,Bob,how was your day?
2024-08-25 21:55:00,Alice,same
2024-08-25 22:15:48,Bob,what??
2024-08-25 22:19:41,Bob,byeee
2024-08-25 22:30:10,Alice,give me a min
2024-08-25 23:00:49,Bob,that's crazy
2024-08-26 03:05:11,Bob,how about this weekend?
2024-08-26 03:51:46,Alice,i'm free saturday
2024-08-26 09:10:25,Bob,true true
2024-08-26 09:43:33,Alice,"not much, you?"
2024-08-26 09:43:34,Bob,you too
2024-08-26 09:49:54,Alice,thanks!
2024-08-26 13:03:13,Bob,definitely
2024-08-26 13:11:00,Alice,miss you too
2024-08-26 14:20:59,Alice,i know right
2024-08-26 14:28:43,Bob,let's do it
2024-08-26 16:02:00,Bob,it happens
2024-08-26 17:49:04,Bob,facts
2024-08-26 18:52:20,Alice,sure! where?
2024-08-26 19:02:23,Bob,literally
2024-08-26 19:53:44,Alice,you're a real one
2024-08-26 21:08:03,Bob,anything good?
2024-08-26 21:22:46,Alice,how was your day?
2024-08-26 21:33:22,Bob,or we could just call
2024-08-27 01:32:29,Bob,excited
2024-08-27 02:42:10,Bob,BYE
2024-08-27 03:26:06,Alice,wanna do something?
2024-08-27 04:43:56,Bob,hmm maybe
2024-08-27 07:55:47,Alice,for sure
2024-08-27 08:59:40,Bob,what??
2024-08-27 09:13:56,Alice,i'm so bored
2024-08-27 10:38:29,Bob,i'm overthinking again
2024-08-27 11:27:29,Alice,thanks!
2024-08-27 14:13:13,Bob,hmm maybe
2024-08-27 16:16:35,Alice,we should hang out more
2024-08-27 16:58:31,Bob,did you finish that assignment?
2024-08-27 19:41:12,Alice,let me check
2024-08-27 19:44:21,Alice,just background noise
2024-08-27 20:34:57,Alice,go back to sleep then
2024-08-27 22:19:44,Bob,yes?
2024-08-28 00:43:59,Alice,appreciate it
2024-08-28 00:47:34,Alice,but you love me anyway
2024-08-28 01:33:39,Bob,i have class soon
2024-08-28 01:40:24,Alice,we should hang out more
2024-08-28 01:47:55,Bob,how about this weekend?
2024-08-28 01:55:40,Alice,calling you now
2024-08-28 02:13:43,Bob,anything good?
2024-08-28 04:08:57,Alice,same
2024-08-28 04:55:20,Bob,nevermind lol
2024-08-28 06:09:58,Bob,go back to sleep then
2024-08-28 08:21:39,Bob,me too
2024-08-28 08:36:35,Alice,like what
2024-08-28 10:58:13,Bob,i'm so tired tho
2024-08-28 12:24:02,Alice,so are you
2024-08-28 14:32:57,Bob,anything good?
2024-08-28 14:58:47,Alice,appreciate it
2024-08-28 15:35:54,Bob,kinda tired tbh
2024-08-28 15:55:10,Alice,me neither
2024-08-28 16:31:24,Alice,anything good?
2024-08-28 17:26:51,Bob,sounds good
2024-08-28 18:01:20,Alice,ofc
2024-08-28 18:46:21,Alice,let's plan something soon
2024-08-28 20:09:21,Bob,for sure
2024-08-28 21:00:30,Alice,did you finish that assignment?
2024-08-28 21:57:24,Bob,huh
2024-08-28 23:06:08,Alice,or we could just call
2024-08-29 00:24:51,Bob,no worries
2024-08-29 00:35:27,Bob,how about this weekend?
2024-08-29 00:59:32,Bob,can't wait
2024-08-29 03:43:49,Alice,ok i'm back
2024-08-29 04:47:16,Bob,definitely
2024-08-29 04:49:29,Bob,okay i gotta go
2024-08-29 04:56:46,Alice,thanks for understanding
2024-08-29 05:26:56,Bob,hey what's up
2024-08-29 06:32:07,Alice,okay okay
2024-08-29 07:48:23,Bob,np
2024-08-29 08:25:24,Alice,excited
2024-08-29 09:23:09,Bob,okay bye
2024-08-29 12:18:27,Alice,💀
2024-08-29 12:25:08,Alice,okay bye
2024-08-29 17:10:23,Bob,me neither
2024-08-29 17:51:42,Alice,freedom at last
2024-08-29 19:40:29,Bob,maybe
2024-08-29 19:42:11,Bob,we should hang out more
2024-08-29 20:44:31,Alice,okayy
2024-08-29 20:57:48,Alice,rip
2024-08-29 21:05:23,Bob,sure! where?
2024-08-29 21:24:53,Alice,how about chipotle?
2024-08-29 22:10:49,Bob,wait
2024-08-29 22:53:08,Bob,good luck
2024-08-30 00:03:18,Bob,just watching tv
2024-08-30 00:20:26,Bob,thanks for understanding
2024-08-30 00:29:16,Alice,maybe
2024-08-30 01:41:08,Bob,not bad
2024-08-30 03:19:50,Alice,omg you won't believe what happened
2024-08-30 04:24:03,Bob,tell me
2024-08-30 04:58:07,Alice,for sure
2024-08-30 05:03:07,Bob,fr fr
2024-08-30 06:03:13,Alice,oh yeah i heard about that
2024-08-30 06:04:10,Bob,you're a real one
2024-08-30 06:34:46,Bob,how about this weekend?
2024-08-30 07:16:46,Bob,i wish
2024-08-30 07:21:53,Alice,you too
2024-08-30 08:41:50,Bob,say less
2024-08-30 08:53:54,Bob,literally
2024-08-30 09:08:41,Alice,it's been too long
2024-08-30 10:18:32,Bob,way too long
2024-08-30 10:54:21,Alice,be right back
2024-08-30 12:43:19,Alice,bruh
2024-08-30 13:12:06,Bob,for real
2024-08-30 15:11:10,Bob,me too
2024-08-30 16:29:09,Bob,definitely
2024-08-30 16:38:56,Alice,definitely
2024-08-30 16:46:53,Bob,fair enough
2024-08-30 18:10:36,Alice,"pretty good, yours?"
2024-08-30 21:23:24,Bob,thanks!
2024-08-30 22:21:54,Alice,did you finish that assignment?
2024-08-30 22:44:53,Bob,BYE
2024-08-30 22:58:51,Bob,oh btw
2024-08-31 00:20:04,Alice,true true
2024-08-31 00:25:14,Bob,appreciate it
2024-08-31 00:42:02,Alice,nice
2024-08-31 01:23:20,Bob,sounds like a plan
2024-08-31 01:46:20,Alice,definitely
2024-08-31 03:15:06,Alice,it's nice outside
2024-08-31 03:24:23,Bob,same honestly
2024-08-31 03:28:46,Alice,maybe
2024-08-31 04:29:37,Alice,that was fun
2024-08-31 08:35:21,Bob,always
2024-08-31 08:57:23,Alice,idk you pick
2024-08-31 09:05:25,Bob,pretty good
2024-08-31 10:21:41,Alice,that's crazy
2024-08-31 10:48:14,Bob,it happens
2024-08-31 11:27:46,Alice,agreed
2024-08-31 11:44:37,Bob,cool cool
2024-08-31 11:45:00,Alice,same honestly
2024-08-31 11:50:57,Bob,calling you now
2024-08-31 13:13:22,Alice,good morning!
2024-08-31 13:24:20,Alice,"pretty good, yours?"
2024-08-31 14:00:53,Alice,one sec
2024-08-31 14:16:48,Alice,let's do it
2024-08-31 14:20:08,Bob,sorry for the late reply
2024-08-31 14:26:28,Bob,lmaoo
2024-08-31 15:41:12,Bob,calling you now
2024-08-31 15:57:57,Alice,how was your day?
2024-08-31 16:23:31,Bob,how about that new one on netflix
2024-08-31 18:41:24,Alice,morning
2024-08-31 18:56:15,Bob,like what
2024-08-31 19:38:02,Alice,true true
2024-08-31 19:39:13,Bob,maybe
2024-08-31 21:22:32,Alice,sure! where?
2024-08-31 21:54:44,Bob,don't worry about it
2024-08-31 22:08:13,Alice,sounds like a plan
2024-08-31 22:10:36,Bob,lol
2024-08-31 23:54:33,Alice,it's nice outside
2024-09-01 02:07:36,Bob,i know right
2024-09-01 02:08:37,Bob,okay actually one more thing
2024-09-01 02:14:24,Alice,same honestly
2024-09-01 04:20:59,Bob,thanks for understanding
2024-09-01 04:25:50,Alice,appreciate it
2024-09-01 04:32:54,Bob,thanks i'll need it
2024-09-01 05:00:03,Alice,yeah let's call
2024-09-01 05:49:01,Bob,you're the best
2024-09-01 07:00:00,Alice,rip
2024-09-01 08:23:45,Bob,ok i'm back
2024-09-01 08:41:55,Bob,i'm free saturday
2024-09-01 09:41:02,Alice,be right back
2024-09-01 10:59:15,Bob,lol bye
2024-09-01 11:15:44,Alice,appreciate it
2024-09-01 12:00:02,Bob,maybe 8?
2024-09-01 15:43:48,Bob,idk yet
2024-09-01 15:51:46,Alice,thanks i'll need it
2024-09-01 16:24:20,Alice,fair enough
2024-09-01 17:04:16,Alice,you too
2024-09-01 19:18:09,Alice,BYE
2024-09-01 19:55:10,Alice,tell me
2024-09-01 20:27:13,Bob,give me a min
2024-09-01 21:40:03,Bob,how about chipotle?
2024-09-01 22:42:30,Alice,talk soon?
2024-09-02 00:13:12,Bob,omg you won't believe what happened
2024-09-02 01:05:17,Alice,good morning!
2024-09-02 01:06:20,Bob,how about chipotle?
2024-09-02 01:08:43,Alice,calling you now
2024-09-02 01:30:20,Bob,how'd you sleep?
2024-09-02 02:22:21,Alice,talk soon?
2024-09-02 02:31:11,Bob,we could go for a walk
2024-09-02 05:51:32,Alice,i know right
2024-09-02 06:06:11,Bob,took me forever
2024-09-02 06:12:52,Alice,ofc
2024-09-02 06:51:17,Bob,how about that new one on netflix
2024-09-02 07:04:54,Alice,see you then
2024-09-02 07:05:19,Alice,idk yet
2024-09-02 07:44:38,Alice,how about this weekend?
2024-09-02 09:18:42,Alice,yes please
2024-09-02 10:14:27,Alice,how'd you sleep?
2024-09-02 11:31:19,Bob,let's plan something soon
2024-09-02 14:47:24,Alice,okayy
2024-09-02 14:54:10,Alice,this is gonna be fun
2024-09-02 16:26:49,Bob,you too
2024-09-02 17:48:51,Alice,no cap
2024-09-02 18:17:15,Alice,nice
2024-09-02 18:25:34,Bob,i'm dead
2024-09-02 18:57:28,Alice,lmaoo
2024-09-02 19:50:32,Bob,me neither
2024-09-02 21:17:07,Alice,bye!
2024-09-02 21:19:10,Alice,appreciate it
2024-09-02 21:45:48,Bob,wait what
2024-09-02 23:37:30,Alice,me too
2024-09-03 00:48:24,Bob,okay actually one more thing
2024-09-03 02:21:08,Bob,fair enough
2024-09-03 02:23:25,Alice,"pretty good, yours?"
2024-09-03 03:36:34,Alice,took me forever
2024-09-03 04:40:29,Bob,what are you doing rn?
2024-09-03 05:14:53,Alice,let's do it
2024-09-03 06:11:06,Alice,one sec
2024-09-03 06:55:25,Bob,let me check
2024-09-03 08:38:16,Alice,you're good
2024-09-03 09:37:53,Bob,aww thanks
2024-09-03 09:47:55,Alice,me neither
2024-09-03 09:59:33,Bob,not really
2024-09-03 10:15:00,Alice,say less
2024-09-03 11:35:59,Bob,so are you
2024-09-03 11:39:20,Alice,fair enough
2024-09-03 11:42:43,Bob,cool cool
2024-09-03 12:22:37,Bob,took me forever
2024-09-03 14:19:37,Alice,how about this weekend?
2024-09-03 15:24:06,Alice,what time works for you?
2024-09-03 15:34:44,Alice,"pretty good, yours?"
2024-09-03 15:49:07,Bob,i'm so tired tho
2024-09-03 17:12:31,Bob,bye for real this time
2024-09-03 17:41:48,Alice,don't worry about it
2024-09-03 18:27:55,Alice,you're the best
2024-09-03 21:39:17,Alice,how about chipotle?
2024-09-03 23:39:28,Alice,glad it's over
2024-09-04 02:23:16,Bob,okay heading out now
2024-09-04 03:15:24,Alice,go back to sleep then
2024-09-04 03:43:41,Alice,can't wait
2024-09-04 04:11:12,Bob,it happens
2024-09-04 07:05:16,Bob,you're so dramatic
2024-09-04 07:51:51,Alice,okay actually one more thing
2024-09-04 08:46:37,Bob,calling you now
2024-09-04 13:02:12,Alice,sounds like a plan
2024-09-04 13:57:47,Bob,you're the best
2024-09-04 14:26:35,Alice,see you then
2024-09-04 15:02:27,Bob,no cap
2024-09-04 15:07:56,Alice,but you love me anyway
2024-09-04 15:38:26,Bob,yooo
2024-09-04 16:03:06,Bob,okay actually one more thing
2024-09-04 21:31:01,Alice,for real
2024-09-04 22:01:27,Bob,excited
2024-09-04 23:04:49,Alice,okay fr tho i gotta go now
2024-09-04 23:55:33,Bob,literally
2024-09-05 00:05:11,Alice,morning
2024-09-05 00:24:21,Bob,i'm free saturday
2024-09-05 01:10:18,Alice,it's been too long
2024-09-05 01:56:27,Alice,yooo
2024-09-05 02:48:34,Alice,how'd you sleep?
2024-09-05 03:06:15,Bob,for real
2024-09-05 07:22:08,Bob,what are you doing rn?
2024-09-05 09:03:31,Bob,i'm so tired tho
2024-09-05 09:10:38,Alice,same
2024-09-05 09:44:02,Bob,BYE
2024-09-05 10:57:43,Alice,"perfect, saturday it is"
2024-09-05 11:21:51,Bob,have a good day!
2024-09-05 11:58:36,Alice,have a good day!
2024-09-05 12:17:18,Bob,thanks bestie
2024-09-05 12:26:08,Alice,idk you pick
2024-09-05 13:21:58,Bob,how'd you sleep?
2024-09-05 13:27:38,Alice,we should hang out more
2024-09-05 13:48:35,Bob,don't worry about it
2024-09-05 15:01:55,Bob,i'm so tired tho
2024-09-05 16:37:46,Alice,same honestly
2024-09-05 16:41:58,Bob,good morning!
2024-09-05 16:58:56,Bob,you're good
2024-09-05 18:29:40,Alice,morning
2024-09-05 19:04:23,Bob,what's up
2024-09-05 19:28:26,Alice,have a good day!
2024-09-05 20:10:55,Bob,give me a min
2024-09-05 22:28:35,Alice,nothing nvm
2024-09-06 00:09:49,Alice,idk yet
2024-09-06 00:28:41,Bob,what??
2024-09-06 01:22:00,Alice,this is gonna be fun
2024-09-06 02:56:40,Bob,miss you
2024-09-06 05:17:20,Alice,i have class soon
2024-09-06 07:04:16,Bob,aww thanks
2024-09-06 07:17:27,Alice,true true
2024-09-06 07:45:03,Bob,go back to sleep then
2024-09-06 08:21:50,Alice,me neither
2024-09-06 08:23:29,Alice,😂
2024-09-06 09:14:33,Bob,agreed
2024-09-06 09:24:38,Alice,have a good day!
2024-09-06 09:43:57,Bob,sure! where?
2024-09-06 10:09:02,Alice,wanna grab lunch?
2024-09-06 11:39:47,Bob,oh btw
2024-09-06 13:13:27,Alice,same honestly
2024-09-06 14:15:47,Bob,nevermind lol
2024-09-06 14:18:45,Bob,yeah finally
2024-09-06 14:35:16,Alice,appreciate it
2024-09-06 14:56:18,Bob,now we can chill
2024-09-06 16:42:19,Bob,go back to sleep then
2024-09-06 17:02:39,Bob,let's plan something soon
2024-09-06 17:29:42,Alice,let me check
2024-09-06 18:11:22,Bob,you're a real one
2024-09-06 19:46:31,Alice,💀
2024-09-06 20:04:13,Alice,fair enough
2024-09-06 21:03:22,Bob,idk yet
2024-09-06 21:27:08,Alice,all good
2024-09-07 00:07:35,Alice,same
2024-09-07 00:07:59,Bob,how about that new one on netflix
2024-09-07 00:58:25,Bob,this is gonna be fun
2024-09-07 03:20:46,Alice,perfect
2024-09-07 03:27:23,Bob,how about this weekend?
2024-09-07 03:33:22,Alice,me too
2024-09-07 04:54:37,Bob,i'm overthinking again
2024-09-07 06:37:30,Alice,me neither
2024-09-07 06:50:26,Alice,one sec
2024-09-07 07:45:54,Bob,anything good?
2024-09-07 09:08:11,Alice,nevermind lol
2024-09-07 09:41:37,Bob,wanna watch a movie tonight?
2024-09-07 10:30:22,Alice,wanna grab lunch?
2024-09-07 10:34:47,Bob,i wish
2024-09-07 11:37:23,Alice,oh damn
2024-09-07 11:48:12,Bob,byeee
2024-09-07 15:14:40,Bob,bruh
2024-09-07 17:48:15,Alice,okay heading out now
2024-09-07 19:26:17,Bob,thanks for understanding
2024-09-07 20:40:26,Alice,miss you too
2024-09-07 20:42:58,Bob,pretty good
2024-09-07 21:48:25,Alice,nevermind lol
2024-09-07 23:00:43,Alice,that was fun
2024-09-07 23:41:29,Bob,miss you too
2024-09-07 23:41:47,Alice,i'm overthinking again
2024-09-08 00:06:04,Alice,yeah finally
2024-09-08 00:22:44,Bob,oh damn
2024-09-08 00:26:04,Alice,anytime
2024-09-08 00:31:06,Bob,what time works for you?
2024-09-08 01:05:03,Alice,let's plan something soon
2024-09-08 02:12:03,Bob,sounds like a plan
2024-09-08 02:54:32,Bob,fr fr
2024-09-08 03:09:34,Alice,i'm so bored
2024-09-08 03:35:09,Alice,okay!
2024-09-08 03:55:00,Alice,how'd you sleep?
2024-09-08 04:03:23,Bob,ok i'm back
2024-09-08 04:16:15,Bob,what are you doing rn?
2024-09-08 04:31:54,Alice,yeah let's call
2024-09-08 05:30:47,Bob,but you love me anyway
2024-09-08 05:48:58,Bob,okay actually one more thing
2024-09-08 06:08:51,Bob,oh damn
2024-09-08 06:20:01,Bob,i'm overthinking again
2024-09-08 07:48:16,Alice,let's do it
2024-09-08 08:06:52,Bob,yesss
2024-09-08 09:12:51,Bob,calling you now
2024-09-08 10:38:38,Alice,it's been too long
2024-09-08 10:40:45,Alice,facts
2024-09-08 12:37:13,Bob,or we could just call
2024-09-08 12:59:26,Alice,thanks i'll need it
2024-09-08 13:34:10,Bob,good luck
2024-09-08 13:45:53,Alice,for sure
2024-09-08 13:47:51,Bob,perfect
2024-09-08 14:10:46,Alice,how'd you sleep?
2024-09-08 14:38:57,Bob,"perfect, saturday it is"
2024-09-08 14:50:01,Alice,yesss
2024-09-08 15:08:10,Bob,nice
2024-09-08 15:19:00,Bob,lol
2024-09-08 15:35:38,Alice,same
